"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
"2023","MO","Missouri","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","787","32.1","29.6","34.6","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","29","EDUCA4","CAT5","_BMI5CAT","RESP039","    (38.635790776000476, -92.56630005299968)"
"2023","MS","Mississippi","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","129","48.6","40.9","56.3","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","28","EDUCA1","CAT5","_BMI5CAT","RESP039","    (32.745510099000455, -89.53803082499968)"
"2023","MS","Mississippi","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","410","37.8","34.0","41.6","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","28","EDUCA2","CAT5","_BMI5CAT","RESP039","    (32.745510099000455, -89.53803082499968)"
"2023","MS","Mississippi","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","468","40.6","37.1","44.2","2,743","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","28","EDUCA3","CAT5","_BMI5CAT","RESP039","    (32.745510099000455, -89.53803082499968)"
"2023","MS","Mississippi","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","519","36.4","33.2","39.6","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","28","EDUCA4","CAT5","_BMI5CAT","RESP039","    (32.745510099000455, -89.53803082499968)"
"2023","MT","Montana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","92","30.3","23.6","37.0","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","30","EDUCA1","CAT5","_BMI5CAT","RESP039","    (47.06652897200047, -109.42442064499971)"
"2023","MT","Montana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","576","34.0","31.1","36.8","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","30","EDUCA2","CAT5","_BMI5CAT","RESP039","    (47.06652897200047, -109.42442064499971)"
"2023","MT","Montana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","658","32.5","29.9","35.2","2,743","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","30","EDUCA3","CAT5","_BMI5CAT","RESP039","    (47.06652897200047, -109.42442064499971)"
"2023","MT","Montana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","743","24.8","22.9","26.8","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","30","EDUCA4","CAT5","_BMI5CAT","RESP039","    (47.06652897200047, -109.42442064499971)"
"2023","NC","North Carolina","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","107","42.4","33.8","51.0","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","37","EDUCA1","CAT5","_BMI5CAT","RESP039","    (35.466220975000454, -79.15925046299964)"
"2023","NC","North Carolina","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","284","31.4","27.2","35.6","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","37","EDUCA2","CAT5","_BMI5CAT","RESP039","    (35.466220975000454, -79.15925046299964)"
"2023","NC","North Carolina","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","419","36.6","32.5","40.7","2,743","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","37","EDUCA3","CAT5","_BMI5CAT","RESP039","    (35.466220975000454, -79.15925046299964)"
"2023","NC","North Carolina","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","515","31.0","28.1","34.0","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","37","EDUCA4","CAT5","_BMI5CAT","RESP039","    (35.466220975000454, -79.15925046299964)"
"2023","ND","North Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","61","36.5","27.5","45.5","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","38","EDUCA1","CAT5","_BMI5CAT","RESP039","    (47.47531977900047, -100.11842104899966)"
"2023","ND","North Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","462","34.9","31.6","38.1","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","38","EDUCA2","CAT5","_BMI5CAT","RESP039","    (47.47531977900047, -100.11842104899966)"
"2023","ND","North Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","633","38.2","35.3","41.1","2,743","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","38","EDUCA3","CAT5","_BMI5CAT","RESP039","    (47.47531977900047, -100.11842104899966)"
"2023","ND","North Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","687","32.6","30.2","35.0","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","38","EDUCA4","CAT5","_BMI5CAT","RESP039","    (47.47531977900047, -100.11842104899966)"
"2023","NE","Nebraska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","288","37.6","32.9","42.2","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","31","EDUCA1","CAT5","_BMI5CAT","RESP039","    (41.6410409880005, -99.36572062299967)"
"2023","NE","Nebraska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","1,323","36.6","34.4","38.8","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","31","EDUCA2","CAT5","_BMI5CAT","RESP039","    (41.6410409880005, -99.36572062299967)"
"2023","NE","Nebraska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","1,440","38.7","36.5","40.8","2,743","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","31","EDUCA3","CAT5","_BMI5CAT","RESP039","    (41.6410409880005, -99.36572062299967)"
"2023","NE","Nebraska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,486","34.1","32.2","35.9","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","31","EDUCA4","CAT5","_BMI5CAT","RESP039","    (41.6410409880005, -99.36572062299967)"
"2023","NH","New Hampshire","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","74","46.7","36.9","56.5","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","33","EDUCA1","CAT5","_BMI5CAT","RESP039","    (43.65595011300047, -71.50036091999965)"
"2023","NH","New Hampshire","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","506","35.4","31.7","39.1","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","33","EDUCA2","CAT5","_BMI5CAT","RESP039","    (43.65595011300047, -71.50036091999965)"
"2023","NH","New Hampshire","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","477","34.7","31.2","38.3","2,743","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","33","EDUCA3","CAT5","_BMI5CAT","RESP039","    (43.65595011300047, -71.50036091999965)"
"2023","NH","New Hampshire","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","813","27.0","24.7","29.2","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","33","EDUCA4","CAT5","_BMI5CAT","RESP039","    (43.65595011300047, -71.50036091999965)"
"2023","NJ","New Jersey","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","158","36.0","30.1","41.8","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","34","EDUCA1","CAT5","_BMI5CAT","RESP039","    (40.13057004800049, -74.27369128799967)"
"2023","NJ","New Jersey","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","564","32.1","29.1","35.1","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","34","EDUCA2","CAT5","_BMI5CAT","RESP039","    (40.13057004800049, -74.27369128799967)"
"2023","NJ","New Jersey","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","513","29.5","26.4","32.6","2,743","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","34","EDUCA3","CAT5","_BMI5CAT","RESP039","    (40.13057004800049, -74.27369128799967)"
"2023","NJ","New Jersey","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,077","24.8","23.0","26.7","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","34","EDUCA4","CAT5","_BMI5CAT","RESP039","    (40.13057004800049, -74.27369128799967)"
"2023","NM","New Mexico","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","114","45.5","37.3","53.8","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","35","EDUCA1","CAT5","_BMI5CAT","RESP039","    (34.52088095200048, -106.24058098499967)"
"2023","NM","New Mexico","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","272","36.1","30.9","41.3","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","35","EDUCA2","CAT5","_BMI5CAT","RESP039","    (34.52088095200048, -106.24058098499967)"
"2023","NM","New Mexico","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","284","35.2","30.3","40.2","2,743","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","35","EDUCA3","CAT5","_BMI5CAT","RESP039","    (34.52088095200048, -106.24058098499967)"
"2023","NM","New Mexico","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","319","29.4","25.4","33.4","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","35","EDUCA4","CAT5","_BMI5CAT","RESP039","    (34.52088095200048, -106.24058098499967)"
"2023","NV","Nevada","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","33","28.3","16.8","39.9","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","32","EDUCA1","CAT5","_BMI5CAT","RESP039","    (39.493240390000494, -117.07184056399967)"
"2023","NV","Nevada","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","214","30.6","25.5","35.7","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","32","EDUCA2","CAT5","_BMI5CAT","RESP039","    (39.493240390000494, -117.07184056399967)"
"2023","NV","Nevada","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","243","34.6","29.3","39.9","2,743","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","32","EDUCA3","CAT5","_BMI5CAT","RESP039","    (39.493240390000494, -117.07184056399967)"
"2023","NV","Nevada","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","242","26.9","22.3","31.5","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","32","EDUCA4","CAT5","_BMI5CAT","RESP039","    (39.493240390000494, -117.07184056399967)"
"2023","NY","New York","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","392","30.8","27.2","34.4","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","36","EDUCA1","CAT5","_BMI5CAT","RESP039","    (42.82700103200045, -75.54397042699964)"
"2023","NY","New York","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","1,161","31.4","29.1","33.8","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","36","EDUCA2","CAT5","_BMI5CAT","RESP039","    (42.82700103200045, -75.54397042699964)"
"2023","NY","New York","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","1,193","31.7","29.5","34.0","2,743","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","36","EDUCA3","CAT5","_BMI5CAT","RESP039","    (42.82700103200045, -75.54397042699964)"
"2023","NY","New York","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,751","22.2","20.8","23.6","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","36","EDUCA4","CAT5","_BMI5CAT","RESP039","    (42.82700103200045, -75.54397042699964)"
"2023","OH","Ohio","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","212","34.2","28.7","39.7","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","39","EDUCA1","CAT5","_BMI5CAT","RESP039","    (40.06021014100048, -82.40426005599966)"
"2023","OH","Ohio","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","1,550","37.6","35.4","39.7","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","39","EDUCA2","CAT5","_BMI5CAT","RESP039","    (40.06021014100048, -82.40426005599966)"
"2023","OH","Ohio","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","1,286","40.3","38.0","42.7","2,743","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","39","EDUCA3","CAT5","_BMI5CAT","RESP039","    (40.06021014100048, -82.40426005599966)"
"2023","OH","Ohio","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,476","31.6","29.8","33.4","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","39","EDUCA4","CAT5","_BMI5CAT","RESP039","    (40.06021014100048, -82.40426005599966)"
"2023","OK","Oklahoma","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","146","41.8","35.8","47.8","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","40","EDUCA1","CAT5","_BMI5CAT","RESP039","    (35.47203135600046, -97.52107021399968)"
"2023","OK","Oklahoma","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","645","38.8","36.0","41.6","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","40","EDUCA2","CAT5","_BMI5CAT","RESP039","    (35.47203135600046, -97.52107021399968)"
"2023","OK","Oklahoma","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","805","42.3","39.7","44.8","2,743","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","40","EDUCA3","CAT5","_BMI5CAT","RESP039","    (35.47203135600046, -97.52107021399968)"
"2023","OK","Oklahoma","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","792","32.8","30.6","34.9","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","40","EDUCA4","CAT5","_BMI5CAT","RESP039","    (35.47203135600046, -97.52107021399968)"
"2023","OR","Oregon","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","121","46.3","38.8","53.7","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","41","EDUCA1","CAT5","_BMI5CAT","RESP039","    (44.56744942400047, -120.15503132599969)"
"2023","OR","Oregon","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","446","34.7","31.3","38.2","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","41","EDUCA2","CAT5","_BMI5CAT","RESP039","    (44.56744942400047, -120.15503132599969)"
"2023","OR","Oregon","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","608","35.7","32.8","38.6","2,743","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","41","EDUCA3","CAT5","_BMI5CAT","RESP039","    (44.56744942400047, -120.15503132599969)"
"2023","OR","Oregon","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","714","27.5","25.4","29.7","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","41","EDUCA4","CAT5","_BMI5CAT","RESP039","    (44.56744942400047, -120.15503132599969)"
"2023","RI","Rhode Island","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","146","37.6","30.6","44.6","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","44","EDUCA1","CAT5","_BMI5CAT","RESP039","    (41.70828019300046, -71.52247031399963)"
"2023","RI","Rhode Island","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","404","35.2","31.4","39.0","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","44","EDUCA2","CAT5","_BMI5CAT","RESP039","    (41.70828019300046, -71.52247031399963)"
"2023","RI","Rhode Island","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","386","31.1","27.3","34.9","2,743","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","44","EDUCA3","CAT5","_BMI5CAT","RESP039","    (41.70828019300046, -71.52247031399963)"
"2023","RI","Rhode Island","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","650","27.1","24.7","29.6","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","44","EDUCA4","CAT5","_BMI5CAT","RESP039","    (41.70828019300046, -71.52247031399963)"
"2023","SC","South Carolina","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","201","39.6","34.0","45.2","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","45","EDUCA1","CAT5","_BMI5CAT","RESP039","    (33.998821303000454, -81.04537120699968)"
"2023","SC","South Carolina","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","845","35.8","33.0","38.6","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","45","EDUCA2","CAT5","_BMI5CAT","RESP039","    (33.998821303000454, -81.04537120699968)"
"2023","SC","South Carolina","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","931","40.2","37.5","42.8","2,743","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","45","EDUCA3","CAT5","_BMI5CAT","RESP039","    (33.998821303000454, -81.04537120699968)"
"2023","SC","South Carolina","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,090","29.6","27.6","31.6","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","45","EDUCA4","CAT5","_BMI5CAT","RESP039","    (33.998821303000454, -81.04537120699968)"
"2023","SD","South Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","87","29.9","15.3","44.4","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","46","EDUCA1","CAT5","_BMI5CAT","RESP039","    (44.353130053000484, -100.3735306369997)"
"2023","SD","South Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","503","34.3","28.7","39.9","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","46","EDUCA2","CAT5","_BMI5CAT","RESP039","    (44.353130053000484, -100.3735306369997)"
"2023","SD","South Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","632","38.8","33.2","44.4","2,743","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","46","EDUCA3","CAT5","_BMI5CAT","RESP039","    (44.353130053000484, -100.3735306369997)"
"2023","SD","South Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","717","36.7","31.8","41.6","2,747","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","46","EDUCA4","CAT5","_BMI5CAT","RESP039","    (44.353130053000484, -100.3735306369997)"
"2023","TN","Tennessee","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","139","35.6","29.0","42.2","2,735","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","47","EDUCA1","CAT5","_BMI5CAT","RESP039","    (35.68094058000048, -85.77449091399967)"
"2023","TN","Tennessee","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","610","38.8","35.4","42.1","2,739","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","47","EDUCA2","CAT5","_BMI5CAT","RESP039","    (35.68094058000048, -85.77449091399967)"
